format,block,bits,target,seed,loss,baseline,ratio,predict_zero,r2,grad_survive
bfp16,16,5,grad_sr,1,0.010927575640380383,0.010934211313724518,0.999393127391291,12.691564559936523,0.9991389890829634,0.9807840073529411
bfp16,16,5,grad_sr,2,0.017446432262659073,0.017455827444791794,0.9994617738882654,25.280773162841797,0.9993098932477151,0.9808795955882353
bfp16,16,5,grad_sr,3,0.012302160263061523,0.012325681746006012,0.9980916688075196,16.42084312438965,0.9992508204256096,0.9827674632352941
bfp16,16,5,grad_sr,4,0.02254803478717804,0.02263081818819046,0.9963420058292183,13.080814361572266,0.9982762514501071,0.98271875
bfp16,16,5,grad_sr,5,0.01384825725108385,0.013845410197973251,1.0002056315464758,10.768573760986328,0.9987140119426721,0.9785707720588235
bfp16,16,5,grad_sr,6,0.009573116898536682,0.0095467958599329,1.0027570547218099,19.657512664794922,0.9995130046684044,0.9820597426470589
bfp16,16,5,grad_sr,7,0.01284492015838623,0.012847610749304295,0.9997905765538383,6.36583137512207,0.9979822085441056,0.9830744485294117
bfp16,16,5,grad_sr,8,0.018758360296487808,0.01875096559524536,1.0003943637571562,10.376636505126953,0.9981922504187923,0.9825514705882353
bfp16,16,5,grad_sr,9,0.009469730779528618,0.009464801289141178,1.0005208234422307,6.451923370361328,0.9985322623602396,0.9813621323529412
bfp16,16,7,grad_sr,0,0.013664728961884975,0.013663075864315033,1.0001209901479255,8.965968132019043,0.9984759338020525,0.9948170955882353
bfp16,16,7,grad_sr,1,0.01093235518783331,0.010934211313724518,0.9998302460197674,12.691564559936523,0.9991386124905086,0.9953667279411764
bfp16,16,7,grad_sr,2,0.017452707514166832,0.017455827444791794,0.9998212671020706,25.280773162841797,0.9993096450254212,0.995140625
bfp16,16,7,grad_sr,3,0.012319201603531837,0.012325681746006012,0.9994742568721382,16.42084312438965,0.9992497826384301,0.9955349264705883
bfp16,16,7,grad_sr,4,0.022619523108005524,0.02263081818819046,0.9995008982843214,13.080814361572266,0.9982707863224132,0.9955101102941176
bfp16,16,7,grad_sr,5,0.013845948502421379,0.013845410197973251,1.0000388796316202,10.768573760986328,0.9987142263395563,0.9942481617647059
bfp16,16,7,grad_sr,6,0.009546367451548576,0.0095467958599329,0.9999551254273571,19.657512664794922,0.9995143654431597,0.9956020220588235
bfp16,16,7,grad_sr,7,0.012847790494561195,0.012847610749304295,1.0000139905590548,6.36583137512207,0.9979817576468062,0.9959577205882353
bfp16,16,7,grad_sr,8,0.018754981458187103,0.01875096559524536,1.0002141683275638,10.376636505126953,0.998192576038592,0.9958226102941177
bfp16,16,7,grad_sr,9,0.009466818533837795,0.009464801289141178,1.0002131312253677,6.451923370361328,0.9985327137366005,0.9952876838235294
bfp16,16,10,grad_sr,0,0.01366457436233759,0.013663075864315033,1.0001096750129648,8.965968132019043,0.998475951044981,0.9993318014705882
bfp16,16,10,grad_sr,1,0.010934718884527683,0.010934211313724518,1.0000464204311224,12.691564559936523,0.9991384262489555,0.9993851102941177
bfp16,16,10,grad_sr,2,0.01745479926466942,0.017455827444791794,0.9999410981733391,25.280773162841797,0.9993095622846565,0.9993943014705883
bfp16,16,10,grad_sr,3,0.012325774878263474,0.012325681746006012,1.0000075559518233,16.42084312438965,0.9992493823377463,0.9994402573529412
bfp16,16,10,grad_sr,4,0.0226302407681942,0.02263081818819046,0.9999744852355111,13.080814361572266,0.9982699669804447,0.9994301470588235
bfp16,16,10,grad_sr,5,0.013845677487552166,0.013845410197973251,1.0000193052842128,10.768573760986328,0.9987142515067581,0.9992941176470588
bfp16,16,10,grad_sr,6,0.009547141380608082,0.0095467958599329,1.0000361923183707,19.657512664794922,0.9995143260725093,0.9994577205882353
bfp16,16,10,grad_sr,7,0.012847231701016426,0.012847610749304295,0.9999704965930813,6.36583137512207,0.9979818454269423,0.999515625
bfp16,16,10,grad_sr,8,0.018749866634607315,0.01875096559524536,0.9999413917842009,10.376636505126953,0.9981930689558853,0.9994503676470589
bfp16,16,10,grad_sr,9,0.00946477334946394,0.009464801289141178,0.9999970480439699,6.451923370361328,0.9985330307249242,0.9994384191176471
bfp16,16,23,grad_sr,0,0.013663075864315033,0.013663075864315033,1.0,8.965968132019043,0.9984761181767396,1.0
bfp16,16,23,grad_sr,1,0.010934211313724518,0.010934211313724518,1.0,12.691564559936523,0.999138466241724,1.0
bfp16,16,23,grad_sr,2,0.017455827444791794,0.017455827444791794,1.0,25.280773162841797,0.9993095216142183,1.0
bfp16,16,23,grad_sr,3,0.012325681746006012,0.012325681746006012,1.0,16.42084312438965,0.9992493880093344,1.0
bfp16,16,23,grad_sr,4,0.02263081818819046,0.02263081818819046,1.0,13.080814361572266,0.9982699228379333,1.0
bfp16,16,23,grad_sr,5,0.013845410197973251,0.013845410197973251,1.0,10.768573760986328,0.998714276328019,1.0
bfp16,16,23,grad_sr,6,0.0095467958599329,0.0095467958599329,1.0,19.657512664794922,0.9995143436495386,1.0
bfp16,16,23,grad_sr,7,0.012847610749304295,0.012847610749304295,1.0,6.36583137512207,0.99798178588275,1.0
bfp16,16,23,grad_sr,8,0.01875096559524536,0.01875096559524536,1.0,10.376636505126953,0.9981929630486738,1.0
bfp16,16,23,grad_sr,9,0.009464801289141178,0.009464801289141178,1.0,6.451923370361328,0.9985330263944826,1.0
