format,block,target,bits,seed,vocab,step,train_loss,val_loss,val_ppl
bfp16,16,weight,4,0,65,250,4.697729587554932,4.708249294757843,110.85791039363305
bfp16,16,weight,4,0,65,500,3.642709732055664,3.7344088315963746,41.863270003972715
bfp16,16,weight,4,0,65,750,3.3562941551208496,3.414771717786789,30.410006571526168
bfp16,16,weight,4,0,65,1000,3.2521629333496094,3.2731434762477876,26.39417854685914
bfp16,16,weight,4,0,65,1250,3.1582210063934326,3.1913894414901733,24.322198247760625
bfp16,16,weight,4,0,65,1500,3.09732723236084,3.136186397075653,23.01592567746057
bfp16,16,weight,4,0,65,1750,3.074366569519043,3.0919816970825194,22.02067306893783
bfp16,16,weight,4,0,65,2000,2.9950509071350098,3.014493352174759,20.378763468382115
bfp16,16,weight,4,0,65,2250,2.8965306282043457,2.935047310590744,18.822393612681005
bfp16,16,weight,4,0,65,2500,2.887105703353882,2.886868292093277,17.93704795510714
bfp16,16,weight,4,0,65,2750,2.8420417308807373,2.8633765995502474,17.520587175855137
bfp16,16,weight,4,0,65,3000,2.8040430545806885,2.838713550567627,17.09376112710108
bfp16,16,weight,4,0,65,3250,2.7645840644836426,2.8061251282691955,16.545681451221366
bfp16,16,weight,4,0,65,3500,2.7615370750427246,2.7840732038021088,16.18481090242551
bfp16,16,weight,4,0,65,3750,2.747236967086792,2.7622891128063203,15.836051998580109
bfp16,16,weight,4,0,65,4000,2.7456674575805664,2.74273202419281,15.529353764056282
bfp16,16,weight,4,1,65,250,5.02768087387085,4.931646645069122,138.60756198850888
bfp16,16,weight,4,1,65,500,3.7980129718780518,3.8293584883213043,46.03299805418517
bfp16,16,weight,4,1,65,750,3.4431021213531494,3.4551034688949587,31.661564499890776
bfp16,16,weight,4,1,65,1000,3.2611777782440186,3.293236273527145,26.92987522561802
bfp16,16,weight,4,1,65,1250,3.188807964324951,3.2058662116527556,24.67686615033613
bfp16,16,weight,4,1,65,1500,3.1368021965026855,3.1503954350948336,23.34529430461138
bfp16,16,weight,4,1,65,1750,3.1045494079589844,3.0799464881420135,21.757238094810283
bfp16,16,weight,4,1,65,2000,3.021876335144043,3.0374025285243986,20.851012923433267
bfp16,16,weight,4,1,65,2250,2.985050678253174,3.007396972179413,20.23465993044444
bfp16,16,weight,4,1,65,2500,2.9490909576416016,2.976723235845566,19.623409893397774
bfp16,16,weight,4,1,65,2750,2.9137306213378906,2.9259206473827364,18.651389500871968
bfp16,16,weight,4,1,65,3000,2.835108757019043,2.8624893605709074,17.505049121974615
bfp16,16,weight,4,1,65,3250,2.7904577255249023,2.8116413772106172,16.637203746817306
bfp16,16,weight,4,1,65,3500,2.7575860023498535,2.780586153268814,16.12847193443901
bfp16,16,weight,4,1,65,3750,2.713975667953491,2.7534826517105104,15.697204696767226
bfp16,16,weight,4,1,65,4000,2.670565605163574,2.720420688390732,15.186709773775322
bfp16,16,weight,4,2,65,250,4.747153282165527,4.777522349357605,118.80961634975253
bfp16,16,weight,4,2,65,500,3.647191047668457,3.758069008588791,42.86557295705443
bfp16,16,weight,4,2,65,750,3.3203468322753906,3.4222956776618956,30.639673158413682
bfp16,16,weight,4,2,65,1000,3.285104274749756,3.2744440913200377,26.428529547168875
bfp16,16,weight,4,2,65,1250,3.197929859161377,3.194123941659927,24.388798320452835
bfp16,16,weight,4,2,65,1500,3.1454086303710938,3.142592203617096,23.16383447652069
bfp16,16,weight,4,2,65,1750,3.009964942932129,3.091688758134842,22.014223300882122
bfp16,16,weight,4,2,65,2000,3.0280280113220215,3.050087994337082,21.11720253502582
bfp16,16,weight,4,2,65,2250,2.9465651512145996,3.020133674144745,20.494031023168862
bfp16,16,weight,4,2,65,2500,2.9449076652526855,2.9543667793273927,19.18956764088707
bfp16,16,weight,4,2,65,2750,2.8615009784698486,2.881105864048004,17.833984240730995
bfp16,16,weight,4,2,65,3000,2.847266674041748,2.8406433939933775,17.126781261229887
bfp16,16,weight,4,2,65,3250,2.778695583343506,2.8002744197845457,16.449160126769627
bfp16,16,weight,4,2,65,3500,2.7703046798706055,2.767065477371216,15.911871683277985
bfp16,16,weight,4,2,65,3750,2.7211732864379883,2.7242228627204894,15.244562204649009
bfp16,16,weight,4,2,65,4000,2.671311855316162,2.689580422639847,14.725496139288033
bfp16,16,weight,5,0,65,250,3.22603702545166,3.220465677976608,25.03977793987219
bfp16,16,weight,5,0,65,500,2.930050849914551,2.993671977519989,19.958836498380496
bfp16,16,weight,5,0,65,750,2.852753162384033,2.8985156655311584,18.147188870209266
bfp16,16,weight,5,0,65,1000,2.8317766189575195,2.8254243612289427,16.8681016358194
bfp16,16,weight,5,0,65,1250,2.730293035507202,2.7536415696144103,15.699699461860893
bfp16,16,weight,5,0,65,1500,2.6802334785461426,2.701634031534195,14.90406555143722
bfp16,16,weight,5,0,65,1750,2.645902156829834,2.6586184561252595,14.276551785163422
bfp16,16,weight,5,0,65,2000,2.618020534515381,2.632531887292862,13.90894122997955
bfp16,16,weight,5,0,65,2250,2.5916154384613037,2.6106726109981535,13.608200799831188
bfp16,16,weight,5,0,65,2500,2.5053744316101074,2.519848442077637,12.426713154023325
bfp16,16,weight,5,0,65,2750,2.42002010345459,2.4498743653297423,11.586890912556298
bfp16,16,weight,5,0,65,3000,2.386103391647339,2.4136057615280153,11.174180020077188
bfp16,16,weight,5,0,65,3250,2.3492250442504883,2.39358868598938,10.952729405619607
bfp16,16,weight,5,0,65,3500,2.3439087867736816,2.378984719514847,10.7939384238424
bfp16,16,weight,5,0,65,3750,2.359095573425293,2.363047593832016,10.62327760422583
bfp16,16,weight,5,0,65,4000,2.336916446685791,2.3480831027030944,10.46548921675027
bfp16,16,weight,5,1,65,250,3.3865959644317627,3.2905744910240173,26.85828907058469
bfp16,16,weight,5,1,65,500,2.994311571121216,2.9908387899398803,19.902369399413153
bfp16,16,weight,5,1,65,750,2.87886905670166,2.892621469497681,18.040540393825857
bfp16,16,weight,5,1,65,1000,2.790957450866699,2.817076009511948,16.727866969195546
bfp16,16,weight,5,1,65,1250,2.7345261573791504,2.7308912694454195,15.346558845353218
bfp16,16,weight,5,1,65,1500,2.696394681930542,2.688372629880905,14.707721527863404
bfp16,16,weight,5,1,65,1750,2.6761560440063477,2.6629751205444334,14.338885615550781
bfp16,16,weight,5,1,65,2000,2.6297965049743652,2.6392900466918947,14.003258418202979
bfp16,16,weight,5,1,65,2250,2.5783472061157227,2.6055388331413267,13.538518340072176
bfp16,16,weight,5,1,65,2500,2.4952712059020996,2.5115727126598357,12.324297405437273
bfp16,16,weight,5,1,65,2750,2.465376615524292,2.4649995267391205,11.763476584785774
bfp16,16,weight,5,1,65,3000,2.422046184539795,2.4406274914741517,11.48024223724542
bfp16,16,weight,5,1,65,3250,2.4159035682678223,2.4241984248161317,11.293173462654636
bfp16,16,weight,5,1,65,3500,2.3983242511749268,2.4111922860145567,11.147243928089894
bfp16,16,weight,5,1,65,3750,2.373310089111328,2.4023623406887054,11.049247661223266
bfp16,16,weight,5,1,65,4000,2.365217924118042,2.390103942155838,10.914628374086723
bfp16,16,weight,5,2,65,250,3.2102417945861816,3.211957859992981,24.827647728970526
bfp16,16,weight,5,2,65,500,2.9541985988616943,2.994959741830826,19.98455533205279
bfp16,16,weight,5,2,65,750,2.8508198261260986,2.907793664932251,18.316341965428915
bfp16,16,weight,5,2,65,1000,2.7931723594665527,2.766303551197052,15.89975262926108
bfp16,16,weight,5,2,65,1250,2.730405807495117,2.7060867309570313,14.970576843020188
bfp16,16,weight,5,2,65,1500,2.694404125213623,2.672151792049408,14.471074457734547
bfp16,16,weight,5,2,65,1750,2.6012089252471924,2.637122917175293,13.972944402619278
bfp16,16,weight,5,2,65,2000,2.5550713539123535,2.556240105628967,12.887271329913128
bfp16,16,weight,5,2,65,2250,2.492495059967041,2.51353999376297,12.348566627195854
bfp16,16,weight,5,2,65,2500,2.5023553371429443,2.492188334465027,12.087699127315037
bfp16,16,weight,5,2,65,2750,2.47182559967041,2.468877613544464,11.809184941315271
bfp16,16,weight,5,2,65,3000,2.4579086303710938,2.4454268872737885,11.535472894493747
bfp16,16,weight,5,2,65,3250,2.407139301300049,2.41928049325943,11.237770753537436
bfp16,16,weight,5,2,65,3500,2.3875198364257812,2.3980575859546662,11.001785589627676
bfp16,16,weight,5,2,65,3750,2.499213457107544,2.491603344678879,12.08063001466847
bfp16,16,weight,5,2,65,4000,2.4483227729797363,2.460863488912582,11.714922879856168
bfp16,16,weight,7,0,65,250,2.7486541271209717,2.735806131362915,15.422170721746935
bfp16,16,weight,7,0,65,500,2.5676074028015137,2.5927068293094635,13.365901896868369
bfp16,16,weight,7,0,65,750,2.430433511734009,2.4596098124980927,11.700245359696945
bfp16,16,weight,7,0,65,1000,2.380566120147705,2.347840243577957,10.462947885800153
bfp16,16,weight,7,0,65,1250,2.244454860687256,2.272954499721527,9.708040888795537
bfp16,16,weight,7,0,65,1500,2.193831443786621,2.22974054813385,9.297453524858751
bfp16,16,weight,7,0,65,1750,2.141590118408203,2.18592050075531,8.898836169855395
bfp16,16,weight,7,0,65,2000,2.074831485748291,2.138390654325485,8.485770096544195
bfp16,16,weight,7,0,65,2250,2.022895574569702,2.10196692943573,8.182247999593583
bfp16,16,weight,7,0,65,2500,1.9422879219055176,2.051142156124115,7.776778330749948
bfp16,16,weight,7,0,65,2750,1.89619779586792,2.01167571246624,7.4758342056364055
bfp16,16,weight,7,0,65,3000,1.8485112190246582,1.9688051909208297,7.162114015253467
bfp16,16,weight,7,0,65,3250,1.7603057622909546,1.9425342500209808,6.976408550341107
bfp16,16,weight,7,0,65,3500,1.7428512573242188,1.9097047686576842,6.751095369336387
bfp16,16,weight,7,0,65,3750,1.7319397926330566,1.8863427460193634,6.59520418337204
bfp16,16,weight,7,0,65,4000,1.6790056228637695,1.8595591247081757,6.420905328807836
bfp16,16,weight,7,1,65,250,2.788799524307251,2.7497929632663727,15.63939362000892
bfp16,16,weight,7,1,65,500,2.617882251739502,2.6044927656650545,13.524363541087887
bfp16,16,weight,7,1,65,750,2.5466630458831787,2.544896072149277,12.74190377857667
bfp16,16,weight,7,1,65,1000,2.3878955841064453,2.4067477345466615,11.097809367328768
bfp16,16,weight,7,1,65,1250,2.291840076446533,2.302290588617325,9.997055389854362
bfp16,16,weight,7,1,65,1500,2.2273640632629395,2.2447612941265107,9.438162342757218
bfp16,16,weight,7,1,65,1750,2.1674959659576416,2.200944799184799,9.0335443541689
bfp16,16,weight,7,1,65,2000,2.120008707046509,2.1672081112861634,8.733865988478009
bfp16,16,weight,7,1,65,2250,2.048832416534424,2.1410320341587066,8.508213866758604
bfp16,16,weight,7,1,65,2500,2.0288147926330566,2.097682446241379,8.147266288336967
bfp16,16,weight,7,1,65,2750,1.9384311437606812,2.050102013349533,7.76869357633804
bfp16,16,weight,7,1,65,3000,1.8902077674865723,2.0034785896539686,7.414804350866307
bfp16,16,weight,7,1,65,3250,1.847071886062622,1.9700589329004288,7.171099089562543
bfp16,16,weight,7,1,65,3500,1.8146384954452515,1.9368605405092238,6.93693851144025
bfp16,16,weight,7,1,65,3750,1.7405216693878174,1.9071127265691756,6.733618905645153
bfp16,16,weight,7,1,65,4000,1.7346699237823486,1.8615662217140199,6.433805650435874
bfp16,16,weight,7,2,65,250,2.7767603397369385,2.7603193700313566,15.804889750454004
bfp16,16,weight,7,2,65,500,2.5988926887512207,2.601146912574768,13.479188624001171
bfp16,16,weight,7,2,65,750,2.5255255699157715,2.531197112798691,12.568543098206675
bfp16,16,weight,7,2,65,1000,2.4302711486816406,2.4086886763572695,11.119370487206648
bfp16,16,weight,7,2,65,1250,2.295804023742676,2.3242817282676698,10.219337187983447
bfp16,16,weight,7,2,65,1500,2.233625650405884,2.250469583272934,9.492192164632014
bfp16,16,weight,7,2,65,1750,2.155775547027588,2.1986610889434814,9.01293789495865
bfp16,16,weight,7,2,65,2000,2.105567455291748,2.1620308578014376,8.688765399683744
bfp16,16,weight,7,2,65,2250,2.04366135597229,2.122341686487198,8.350669259483443
bfp16,16,weight,7,2,65,2500,2.043895721435547,2.088905853033066,8.07607391659433
bfp16,16,weight,7,2,65,2750,2.0129027366638184,2.0590460538864135,7.8384887467436615
bfp16,16,weight,7,2,65,3000,1.9615576267242432,2.038976064324379,7.6827385399648955
bfp16,16,weight,7,2,65,3250,1.895226001739502,2.017470437288284,7.519280365370856
bfp16,16,weight,7,2,65,3500,1.8404953479766846,1.989020374417305,7.308370787374525
bfp16,16,weight,7,2,65,3750,1.825663447380066,1.9587478667497635,7.0904433246581675
bfp16,16,weight,7,2,65,4000,1.7935878038406372,1.9250031232833862,6.855170076504551
bfp16,16,weight,10,0,65,250,2.669502019882202,2.658393806219101,14.273344919369157
bfp16,16,weight,10,0,65,500,2.4849886894226074,2.493345934152603,12.101699946156621
bfp16,16,weight,10,0,65,750,2.254730701446533,2.302891528606415,10.003064825685577
bfp16,16,weight,10,0,65,1000,2.1916697025299072,2.19663525223732,8.994697636671264
bfp16,16,weight,10,0,65,1250,2.0356743335723877,2.1236518204212187,8.361616924539893
bfp16,16,weight,10,0,65,1500,1.9665583372116089,2.0489319026470185,7.759608661054672
bfp16,16,weight,10,0,65,1750,1.8543953895568848,1.9523359149694444,7.045125188076721
bfp16,16,weight,10,0,65,2000,1.7372034788131714,1.8957538217306138,6.657565130805285
bfp16,16,weight,10,0,65,2250,1.6787235736846924,1.8541430234909058,6.386223061756104
bfp16,16,weight,10,0,65,2500,1.5965169668197632,1.7952845633029937,6.021187887156809
bfp16,16,weight,10,0,65,2750,1.575796127319336,1.7761465281248092,5.907049854107272
bfp16,16,weight,10,0,65,3000,1.564345121383667,1.7512584149837493,5.76184891266887
bfp16,16,weight,10,0,65,3250,1.4835364818572998,1.7239635974168777,5.606707211648573
bfp16,16,weight,10,0,65,3500,1.4820356369018555,1.7042538225650787,5.497282188517822
bfp16,16,weight,10,0,65,3750,1.4631919860839844,1.704906889796257,5.5008734559175725
bfp16,16,weight,10,0,65,4000,1.428261160850525,1.6812118232250213,5.372062017755953
bfp16,16,weight,10,1,65,250,2.685063123703003,2.6620385825634,14.325462990946084
bfp16,16,weight,10,1,65,500,2.539846897125244,2.5373491287231444,12.646103306692659
bfp16,16,weight,10,1,65,750,2.4099645614624023,2.39715861082077,10.991899702203408
bfp16,16,weight,10,1,65,1000,2.1662731170654297,2.206681841611862,9.085519129584794
bfp16,16,weight,10,1,65,1250,2.035064220428467,2.1203919529914854,8.33440354197653
bfp16,16,weight,10,1,65,1500,1.9460585117340088,2.073819011449814,7.955145972885079
bfp16,16,weight,10,1,65,1750,1.8545939922332764,1.9966780304908753,7.364550605655347
bfp16,16,weight,10,1,65,2000,1.7726764678955078,1.9317006915807724,6.901237142739303
bfp16,16,weight,10,1,65,2250,1.709013819694519,1.8966679453849793,6.663653751023733
bfp16,16,weight,10,1,65,2500,1.6659619808197021,1.8533006817102433,6.3808459442538625
bfp16,16,weight,10,1,65,2750,1.5703482627868652,1.8135418742895126,6.132128241573594
bfp16,16,weight,10,1,65,3000,1.5891497135162354,1.7864972233772278,5.968509453062652
bfp16,16,weight,10,1,65,3250,1.5397741794586182,1.7660379469394685,5.847638747987542
bfp16,16,weight,10,1,65,3500,1.5117416381835938,1.7442463368177414,5.721587700065061
bfp16,16,weight,10,1,65,3750,1.4664639234542847,1.7200787216424942,5.584968104833703
bfp16,16,weight,10,1,65,4000,1.4534871578216553,1.700522604584694,5.476808849370806
bfp16,16,weight,10,2,65,250,2.675955057144165,2.6655937671661376,14.37648329596143
bfp16,16,weight,10,2,65,500,2.516470432281494,2.5121949553489684,12.331968495788937
bfp16,16,weight,10,2,65,750,2.3374123573303223,2.3466265320777895,10.450256588969918
bfp16,16,weight,10,2,65,1000,2.2190470695495605,2.2411615014076234,9.404247993612914
bfp16,16,weight,10,2,65,1250,2.0665876865386963,2.1482121288776397,8.569523489264352
bfp16,16,weight,10,2,65,1500,2.011902332305908,2.0887240350246428,8.074605674399418
bfp16,16,weight,10,2,65,1750,1.8953702449798584,2.0184845596551897,7.526909703659853
bfp16,16,weight,10,2,65,2000,1.7854516506195068,1.9445750087499618,6.990660254185498
bfp16,16,weight,10,2,65,2250,1.7284672260284424,1.8882067114114762,6.607508879925446
bfp16,16,weight,10,2,65,2500,1.6857972145080566,1.8634155482053756,6.445714866285504
bfp16,16,weight,10,2,65,2750,1.6766972541809082,1.8333522617816924,6.254819344840793
bfp16,16,weight,10,2,65,3000,1.6050188541412354,1.8147613555192947,6.139610818366484
bfp16,16,weight,10,2,65,3250,1.5340371131896973,1.7591603755950929,5.807559178335468
bfp16,16,weight,10,2,65,3500,1.4502061605453491,1.7481468617916107,5.743948476813511
bfp16,16,weight,10,2,65,3750,1.5167871713638306,1.7323037326335906,5.653663446406885
bfp16,16,weight,10,2,65,4000,1.498888373374939,1.7130973368883133,5.54611308239981
bfp16,16,weight,23,0,65,250,2.6581008434295654,2.6453730165958405,14.088699421783861
bfp16,16,weight,23,0,65,500,2.4631056785583496,2.4753986954689027,11.886445240360391
bfp16,16,weight,23,0,65,750,2.226069927215576,2.276630127429962,9.74378969227943
bfp16,16,weight,23,0,65,1000,2.1595544815063477,2.1675464689731596,8.736821659181157
bfp16,16,weight,23,0,65,1250,1.983290672302246,2.093884211778641,8.116379755023393
bfp16,16,weight,23,0,65,1500,1.8894671201705933,1.993490880727768,7.341116044502358
bfp16,16,weight,23,0,65,1750,1.793039083480835,1.906437960267067,6.729076819112187
bfp16,16,weight,23,0,65,2000,1.6837118864059448,1.8686867952346802,6.479781529643718
bfp16,16,weight,23,0,65,2250,1.6407628059387207,1.8297655701637268,6.232425420781568
bfp16,16,weight,23,0,65,2500,1.5606480836868286,1.7886617988348008,5.981442734625187
bfp16,16,weight,23,0,65,2750,1.550441026687622,1.7703090250492095,5.8726678824833005
bfp16,16,weight,23,0,65,3000,1.5302690267562866,1.7392977744340896,5.69334400687318
bfp16,16,weight,23,0,65,3250,1.4508167505264282,1.7221962451934814,5.596806936405852
bfp16,16,weight,23,0,65,3500,1.4571762084960938,1.7049256086349487,5.500976426844202
bfp16,16,weight,23,0,65,3750,1.4399341344833374,1.7029267102479935,5.489991516455337
bfp16,16,weight,23,0,65,4000,1.4101839065551758,1.6823057293891908,5.37794176487096
bfp16,16,weight,23,1,65,250,2.673381805419922,2.651701867580414,14.178147454059273
bfp16,16,weight,23,1,65,500,2.529177188873291,2.5342403292655944,12.60685015429607
bfp16,16,weight,23,1,65,750,2.3803114891052246,2.362356597185135,10.615939490620352
bfp16,16,weight,23,1,65,1000,2.1344823837280273,2.179702973365784,8.84367906034087
bfp16,16,weight,23,1,65,1250,2.0037291049957275,2.097971510887146,8.14962171539952
bfp16,16,weight,23,1,65,1500,1.9096581935882568,2.0455528080463408,7.733432460161544
bfp16,16,weight,23,1,65,1750,1.8012683391571045,1.9652634859085083,7.136792786776165
bfp16,16,weight,23,1,65,2000,1.720859169960022,1.895822486281395,6.6580222852192605
bfp16,16,weight,23,1,65,2250,1.6631181240081787,1.8538204789161683,6.384163552314125
bfp16,16,weight,23,1,65,2500,1.6311373710632324,1.8214854091405868,6.181032997130664
bfp16,16,weight,23,1,65,2750,1.5347405672073364,1.7836278051137924,5.9514078505917025
bfp16,16,weight,23,1,65,3000,1.5632750988006592,1.7531587332487106,5.772808669612547
bfp16,16,weight,23,1,65,3250,1.5047143697738647,1.7351930111646652,5.67002207576275
bfp16,16,weight,23,1,65,3500,1.4958552122116089,1.7174467623233796,5.570288023146462
bfp16,16,weight,23,1,65,3750,1.444298505783081,1.7061178117990494,5.507538619301972
bfp16,16,weight,23,1,65,4000,1.4383937120437622,1.6842748165130614,5.388541833557501
bfp16,16,weight,23,2,65,250,2.6631789207458496,2.6541940927505494,14.213526658169432
bfp16,16,weight,23,2,65,500,2.493088483810425,2.48904989361763,12.049822067169352
bfp16,16,weight,23,2,65,750,2.30595064163208,2.3171471893787383,10.146686402493982
bfp16,16,weight,23,2,65,1000,2.18971848487854,2.2112512290477753,9.127129380824488
bfp16,16,weight,23,2,65,1250,2.036963939666748,2.134617233276367,8.453810050321959
bfp16,16,weight,23,2,65,1500,1.9690532684326172,2.066171097755432,7.8945377616597385
bfp16,16,weight,23,2,65,1750,1.8584315776824951,1.989161840081215,7.30940474403302
bfp16,16,weight,23,2,65,2000,1.7503323554992676,1.9277804791927338,6.874235787503062
bfp16,16,weight,23,2,65,2250,1.6914474964141846,1.8668579518795014,6.46794185400626
bfp16,16,weight,23,2,65,2500,1.6537349224090576,1.8356626510620118,6.26928711906506
bfp16,16,weight,23,2,65,2750,1.6510601043701172,1.8124002993106842,6.125131951560651
bfp16,16,weight,23,2,65,3000,1.596644639968872,1.8089882016181946,6.104268018094358
bfp16,16,weight,23,2,65,3250,1.508929967880249,1.7573464184999465,5.79703406409729
bfp16,16,weight,23,2,65,3500,1.423097848892212,1.7420530706644057,5.709052486973431
bfp16,16,weight,23,2,65,3750,1.4930670261383057,1.715344136953354,5.558588098819983
bfp16,16,weight,23,2,65,4000,1.4650144577026367,1.7037783205509185,5.494668841139985
bfp16,16,both,1,0,65,250,25.038536071777344,24.9161226272583,66211673901.006805
bfp16,16,both,1,0,65,500,14.275223731994629,14.190787863731384,1455394.9480770614
bfp16,16,both,1,0,65,750,9.635978698730469,9.654500961303711,15591.808533229168
bfp16,16,both,1,0,65,1000,6.3051910400390625,6.278251528739929,532.8561651490444
bfp16,16,both,1,0,65,1250,4.638708114624023,4.633694314956665,102.89348376713626
bfp16,16,both,1,0,65,1500,3.9625062942504883,3.9762023031711577,53.31417819298341
bfp16,16,both,1,0,65,1750,3.6802611351013184,3.715686982870102,41.08680332131631
bfp16,16,both,1,0,65,2000,3.5914011001586914,3.6084409058094025,36.90846416136254
bfp16,16,both,1,0,65,2250,3.501358985900879,3.5000038862228395,33.11558065296813
bfp16,16,both,1,0,65,2500,3.463606595993042,3.477454286813736,32.37719402429702
bfp16,16,both,1,0,65,2750,3.4124655723571777,3.4644981205463408,31.960415471459093
bfp16,16,both,1,0,65,3000,3.4119253158569336,3.45955850481987,31.802932573284483
bfp16,16,both,1,0,65,3250,3.381432056427002,3.4413084626197814,31.22779184614206
bfp16,16,both,1,0,65,3500,3.3987605571746826,3.418329209089279,30.51838256444092
bfp16,16,both,1,0,65,3750,3.408540725708008,3.4374461650848387,31.10741344092565
bfp16,16,both,1,0,65,4000,3.4141297340393066,3.4420301795005797,31.250337605516414
bfp16,16,both,1,1,65,250,26.29630470275879,26.285761213302614,260472001704.6275
bfp16,16,both,1,1,65,500,15.525117874145508,15.371721291542054,4740822.925334541
bfp16,16,both,1,1,65,750,10.025343894958496,10.016627764701843,22395.77859945795
bfp16,16,both,1,1,65,1000,6.6561994552612305,6.639913809299469,765.0290517884182
bfp16,16,both,1,1,65,1250,4.794445037841797,4.79710613489151,121.15929106250056
bfp16,16,both,1,1,65,1500,4.053182125091553,4.062456870079041,58.11692154516032
bfp16,16,both,1,1,65,1750,3.7877349853515625,3.7941974461078645,44.44255454400978
bfp16,16,both,1,1,65,2000,3.54439377784729,3.565709811449051,35.364546657594936
bfp16,16,both,1,1,65,2250,3.508362293243408,3.52516131401062,33.959251277445134
bfp16,16,both,1,1,65,2500,3.469963312149048,3.514165389537811,33.587883423525916
bfp16,16,both,1,1,65,2750,3.4890294075012207,3.5166832745075225,33.67256040908117
bfp16,16,both,1,1,65,3000,3.465441942214966,3.536742943525314,34.354841109944786
bfp16,16,both,1,1,65,3250,3.5194053649902344,3.554887294769287,34.98387687957948
bfp16,16,both,1,1,65,3500,3.4878461360931396,3.5637836933135985,35.296495920843405
bfp16,16,both,1,1,65,3750,3.5233845710754395,3.6261368930339812,37.5674090159919
bfp16,16,both,1,1,65,4000,3.488647222518921,3.576449120044708,35.746384102718174
bfp16,16,both,1,2,65,250,24.4349422454834,24.404905366897584,39711448838.1563
bfp16,16,both,1,2,65,500,13.794686317443848,13.776932430267333,962156.5307294271
bfp16,16,both,1,2,65,750,9.623275756835938,9.519194746017456,13618.640333067451
bfp16,16,both,1,2,65,1000,6.521335601806641,6.499703299999237,664.9443147949402
bfp16,16,both,1,2,65,1250,4.720270156860352,4.685482215881348,108.3625138364389
bfp16,16,both,1,2,65,1500,3.9975240230560303,4.0090231716632845,55.093027839446876
bfp16,16,both,1,2,65,1750,3.7863829135894775,3.824923276901245,45.82928406675717
bfp16,16,both,1,2,65,2000,3.572763442993164,3.5815696597099302,35.92989431509662
bfp16,16,both,1,2,65,2250,3.431000232696533,3.5008132815361024,33.142395099024206
bfp16,16,both,1,2,65,2500,3.4705371856689453,3.4828068912029266,32.55096097313386
bfp16,16,both,1,2,65,2750,3.4140942096710205,3.429765546321869,30.86940445577151
bfp16,16,both,1,2,65,3000,3.433161735534668,3.4661934673786163,32.01464541688096
bfp16,16,both,1,2,65,3250,3.4288859367370605,3.438903474807739,31.152779625249273
bfp16,16,both,1,2,65,3500,3.424652338027954,3.4440362751483917,31.313091696087753
bfp16,16,both,1,2,65,3750,3.412290334701538,3.451587665081024,31.550444103885063
bfp16,16,both,1,2,65,4000,3.4040043354034424,3.4684673666954042,32.087526327745046
bfp16,16,both,2,0,65,250,25.25469970703125,25.13189754486084,82156971826.6916
bfp16,16,both,2,0,65,500,14.451150894165039,14.363947081565858,1730545.2350103585
bfp16,16,both,2,0,65,750,9.304384231567383,9.31940598487854,11152.355217803215
bfp16,16,both,2,0,65,1000,6.173389434814453,6.159655749797821,473.2651251736918
bfp16,16,both,2,0,65,1250,4.471795082092285,4.4472996354103085,85.39603194837721
bfp16,16,both,2,0,65,1500,3.7650842666625977,3.7802989721298217,43.82914346932104
bfp16,16,both,2,0,65,1750,3.536222457885742,3.556195783615112,35.02968285402791
bfp16,16,both,2,0,65,2000,3.432422161102295,3.456901657581329,31.718549186221484
bfp16,16,both,2,0,65,2250,3.359004497528076,3.39790803194046,29.901481627868375
bfp16,16,both,2,0,65,2500,3.358825206756592,3.375413250923157,29.236363239237814
bfp16,16,both,2,0,65,2750,3.3141565322875977,3.346971958875656,28.41655673359828
bfp16,16,both,2,0,65,3000,3.3079724311828613,3.336310440301895,28.115202388179032
bfp16,16,both,2,0,65,3250,3.277210235595703,3.3234307706356048,27.755409847052537
bfp16,16,both,2,0,65,3500,3.2873730659484863,3.3203309178352356,27.669505376508166
bfp16,16,both,2,0,65,3750,3.277196168899536,3.3129621744155884,27.46636525374237
bfp16,16,both,2,0,65,4000,3.306727647781372,3.3133803367614747,27.47785305518545
bfp16,16,both,2,1,65,250,25.7996826171875,25.71434054374695,147094421955.07452
bfp16,16,both,2,1,65,500,14.890478134155273,14.817284965515137,2723109.4500783077
bfp16,16,both,2,1,65,750,9.546865463256836,9.570351266860962,14333.450306042303
bfp16,16,both,2,1,65,1000,6.2475666999816895,6.236560308933258,511.09746656485635
bfp16,16,both,2,1,65,1250,4.464791297912598,4.470334553718567,87.38595341926485
bfp16,16,both,2,1,65,1500,3.774716854095459,3.786380386352539,44.09649877097229
bfp16,16,both,2,1,65,1750,3.56404709815979,3.5534514486789703,34.93368146180879
bfp16,16,both,2,1,65,2000,3.442793369293213,3.4648047745227815,31.970217762831112
bfp16,16,both,2,1,65,2250,3.381165027618408,3.399854028224945,29.95972645374355
bfp16,16,both,2,1,65,2500,3.341599941253662,3.3745223701000215,29.210328722437534
bfp16,16,both,2,1,65,2750,3.346996784210205,3.3548748314380648,28.642018886012693
bfp16,16,both,2,1,65,3000,3.2959282398223877,3.3461398839950562,28.392921864901016
bfp16,16,both,2,1,65,3250,3.2943882942199707,3.3341192424297335,28.053663862696027
bfp16,16,both,2,1,65,3500,3.2818470001220703,3.3313304245471955,27.975536295659527
bfp16,16,both,2,1,65,3750,3.2726473808288574,3.322964310646057,27.74246607797528
